State,District,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Andhra Pradesh,Chittoor,1911,0,0,2.712,64.854,93.198,47.89,49.835,22.083,94.682,111.693,108.025,63.335
Andhra Pradesh,Chittoor,1912,1.742,0,0,1.301,49.649,55.617,66.873,139.731,179.969,311.997,233.538,0.654
Andhra Pradesh,Chittoor,1913,0,0.663,1.509,3.275,57.502,30.141,50.938,54.693,114.788,144.416,32.001,62.045
Andhra Pradesh,Chittoor,1914,3.255,2.062,4.058,43.3,38.939,34.477,38.968,135.243,227.809,158.534,161.415,14.108
Andhra Pradesh,Chittoor,1915,5.257,4.66,55.541,14.682,68.508,77.725,156.044,59.598,158.263,73.365,249.71,6.327
Andhra Pradesh,Chittoor,1916,0.001,0,0,10.196,73.985,18.818,218.614,138.059,226.096,201.855,189.804,10.586
Andhra Pradesh,Chittoor,1917,9.159,12.48,3.283,2.08,76.403,79.095,77.948,209.122,188.581,154.081,86.738,30.525
Andhra Pradesh,Chittoor,1918,14.395,12.789,18.024,10.247,128.298,57.086,39.838,44.783,124.411,3.967,189.453,25.827
Andhra Pradesh,Chittoor,1919,9.903,0,17.422,24.384,91.574,59.661,158.553,33.14,232.67,54.531,205.26,53.306
Andhra Pradesh,Chittoor,1920,14.189,0.279,0,23.188,31.643,47.832,38.95,91.406,192.191,130.332,117.679,0.42
Andhra Pradesh,Chittoor,1921,14.747,0,0,69.875,21.505,45.841,163.176,96.485,169.457,153.786,66.818,5.501
Andhra Pradesh,Chittoor,1922,7.908,1.903,0,15.053,97.068,55.588,57.726,112.522,52.155,153.179,330.519,16.406
Andhra Pradesh,Chittoor,1923,14.235,1.248,11.821,14.429,18.861,78.464,25.316,27.282,148.494,127.73,19.367,21.392
Andhra Pradesh,Chittoor,1924,4.399,0.587,0.788,19.905,69.831,67.863,96.989,90.261,175.771,48.392,150.741,0.934
Andhra Pradesh,Chittoor,1925,0.699,0,18.187,33.573,234.921,28.566,65.803,131.399,143.703,137.83,115.686,102.432
Andhra Pradesh,Chittoor,1926,8.344,0.098,48,67.723,32.935,52.118,58.457,93.956,152.782,76.427,31.606,3.693
Andhra Pradesh,Chittoor,1927,6.331,0.578,0.333,7.332,61.895,90.583,85.783,68.888,290.503,56.07,127.207,4.349
Andhra Pradesh,Chittoor,1928,6.266,41.478,5.728,59.463,18.254,87.319,92.676,101.78,113.165,316.883,65.451,22.378
Andhra Pradesh,Chittoor,1929,10.305,10.557,0.317,52.835,61.028,54.491,42.954,35.61,138.058,114.183,138.801,33.085
Andhra Pradesh,Chittoor,1930,11.002,41.644,15.356,5.955,280.194,126.435,42.208,21.362,213.326,274.623,255.154,50.929
Andhra Pradesh,Chittoor,1931,0.016,0,0,25.818,72.614,70.653,119.074,28.581,209.868,95.858,135.402,93.207
Andhra Pradesh,Chittoor,1932,0,25.679,0,6.427,92.091,56.787,62.035,127.077,99.022,99.969,120.127,21.802
Andhra Pradesh,Chittoor,1933,0.083,1.044,24.416,20.942,127.203,15.35,88.571,200.735,88.671,164.481,19.951,132.071
Andhra Pradesh,Chittoor,1934,12.81,0,0,59.423,55.004,92.101,70.615,46.578,51.244,232.155,136.825,4.894
Andhra Pradesh,Chittoor,1935,9.353,7.886,6.537,13.261,16.444,85.679,74.151,295.46,111.198,256.392,42.178,12.641
Andhra Pradesh,Chittoor,1936,0.026,44.04,20.106,16.6,92.999,61.876,112.801,53.781,196.571,83.769,168.997,27.774
Andhra Pradesh,Chittoor,1937,0.124,14.462,11.762,114.408,73.015,61.055,49.766,89.741,192.965,179.938,176.961,20.587
Andhra Pradesh,Chittoor,1938,0,8.582,5.107,10.029,102.771,85.049,74.9,184.766,299.588,26.791,5.377,25.025
Andhra Pradesh,Chittoor,1939,11.06,0,12.596,119.268,23.618,57.727,34.709,49.511,178.103,258.942,189.878,2.044
Andhra Pradesh,Chittoor,1940,0.62,0.762,23.413,27.033,106.393,116.71,57.035,47.109,182.918,164.727,210.845,20.471
Andhra Pradesh,Chittoor,1941,10.226,11.613,0,12.55,57.229,45.303,47.436,59.573,201.496,105.331,77.417,106.769
Andhra Pradesh,Chittoor,1942,0.001,5.198,0,20.528,65.361,90.429,17.593,116.739,95.253,92.111,37.339,52.71
Andhra Pradesh,Chittoor,1943,8.221,3.062,0,48.604,191.176,28.056,94.28,101.128,80.742,387.301,78.975,10.264
Andhra Pradesh,Chittoor,1944,0.478,7.713,49.162,10.953,23.19,118.779,116.415,143.173,169.625,169.33,184.542,41.903
Andhra Pradesh,Chittoor,1945,0,0,0.041,33.513,57.625,27.977,175.524,169.282,87.566,67.37,72.306,1.821
Andhra Pradesh,Chittoor,1946,4.942,2.792,15.543,47.815,94.458,38.273,52.931,103.537,220.352,145.219,291.704,209.343
Andhra Pradesh,Chittoor,1947,11.489,6.143,1.971,25.427,87.495,50.091,116.201,111.686,165.313,118.122,28.043,38.756
Andhra Pradesh,Chittoor,1948,8.479,0.489,1.79,44.994,110.026,52.811,58.487,69.323,74.667,119.123,177.206,18.693
Andhra Pradesh,Chittoor,1949,0.001,1.778,0,14.227,88.139,137.478,113.525,191.04,211.13,112.973,47.088,0.42
Andhra Pradesh,Chittoor,1950,0.14,27.609,10.123,0.284,39.985,23.481,86.402,99.063,163.661,137.449,43.323,1.156
Andhra Pradesh,Chittoor,1951,0.158,0,21.885,60.715,112.579,30.376,101.611,31.765,86.149,85.574,42.062,0.423
Andhra Pradesh,Chittoor,1952,0.001,4.091,1.794,6.217,165.516,70.584,61.244,91.18,44.173,142.036,2.149,178.996
Andhra Pradesh,Chittoor,1953,4.712,0.926,1.229,80.907,31.268,117.457,135.913,61.023,149.339,307.15,23.87,1.487
Andhra Pradesh,Chittoor,1954,10.634,0,36.031,6.775,110.335,35.653,149.44,125.874,45.078,238.892,1.465,49.632
Andhra Pradesh,Chittoor,1955,8.321,0.265,0.703,58.403,172.106,29.039,109.727,94.043,143,190.551,53.747,38.612
Andhra Pradesh,Chittoor,1956,10.73,0.24,0,56.893,109.898,114.459,66.053,86.846,212.032,346.367,145.238,36.559
Andhra Pradesh,Chittoor,1957,0,2.063,15.924,12.393,74.961,127.406,35.356,65.655,131.843,189.258,98.543,2.33
Andhra Pradesh,Chittoor,1958,0.203,6.173,1.482,89.547,57.562,79.661,26.037,239.759,81.756,221.882,110.391,15.863
Andhra Pradesh,Chittoor,1959,0.016,13.27,0,61.043,104.239,89.641,33.47,72.7,183.41,78.267,89.024,10.398
Andhra Pradesh,Chittoor,1960,0.454,0,5.331,24.334,33.271,125.035,129.681,27.613,266.142,79.38,233.516,10.925
Andhra Pradesh,Chittoor,1961,10.076,19.28,0,10.733,63.601,101.203,79.603,152.666,136.999,148.164,80.757,1.932
Andhra Pradesh,Chittoor,1962,0.092,18.678,6.952,46.166,242.435,49.799,26.21,130.185,235.704,192.61,33.418,73.121
Andhra Pradesh,Chittoor,1963,6.335,0,4.464,52.752,46.055,66.224,59.341,98.102,140.745,93.408,20.76,36.808
Andhra Pradesh,Chittoor,1964,0,0,0,6.033,17.788,36.681,225.643,109.609,213.265,162.902,180.442,13.382
Andhra Pradesh,Chittoor,1965,2.013,3.916,0.842,60.643,33.857,62.137,56.083,180.96,88.278,37.212,67.694,85.345
Andhra Pradesh,Chittoor,1966,10.421,0,0,11.243,109.62,110.576,80.105,148.026,252.963,150.751,285.509,47.543
Andhra Pradesh,Chittoor,1967,17.806,0,27.952,31.127,77.103,46.217,125.392,61.176,109.947,73.365,46.355,150.276
Andhra Pradesh,Chittoor,1968,0.001,9.306,13.702,107.901,32.78,69.337,38.767,18.354,171.401,118.309,54.948,60.94
Andhra Pradesh,Chittoor,1969,0.001,0,0.435,3.245,83.717,47.531,71.424,167.793,44.717,261.401,154.852,45.341
Andhra Pradesh,Chittoor,1970,0.171,2.681,0.554,5.226,78.568,99.844,95.027,161.647,192.665,117.27,68.894,0.759
Andhra Pradesh,Chittoor,1971,0.933,11.884,12.898,95.418,58.61,33.4,114.891,113.729,156.467,208.194,41.409,34.984
Andhra Pradesh,Chittoor,1972,4.867,0.896,0,19.079,165.882,123.026,18.116,44.598,191.045,275.27,64.806,146.381
Andhra Pradesh,Chittoor,1973,0.001,0,0.001,3.34,59.375,32.992,99.725,122.258,187.828,219.602,42.858,37.04
Andhra Pradesh,Chittoor,1974,0.29,0,0.208,4.081,96.1,44.508,141.24,59.375,248.563,203.942,25.14,0.83
Andhra Pradesh,Chittoor,1975,4.272,0,24.565,12.518,63.537,73.576,159.974,111.981,219.158,269.795,115.888,10.079
Andhra Pradesh,Chittoor,1976,3.766,0.067,0,21.221,66.176,54.108,75.416,293.686,57.28,162.293,179.596,2.521
Andhra Pradesh,Chittoor,1977,0.018,3.177,8.129,56.036,68.689,71.344,115.416,169.855,89.983,221.64,194.385,1.786
Andhra Pradesh,Chittoor,1978,0.606,28.329,0,33.366,76.939,48.836,109.019,66.86,246.239,122.502,127.613,102.234
Andhra Pradesh,Chittoor,1979,0.117,43.789,0.33,11.972,146.444,68.731,91.672,81.98,185.439,89.6,268.546,12.819
Andhra Pradesh,Chittoor,1980,0.029,0,2.004,24.357,69.914,62.88,55.633,103.929,111.896,71.137,136.739,27.79
Andhra Pradesh,Chittoor,1981,6.157,0.143,31.785,25.735,110.658,62.796,104.021,146.876,249.388,258.96,42.346,9.97
Andhra Pradesh,Chittoor,1982,0.044,0,5.429,31.437,36.869,89.63,106.734,64.18,174.1,81.568,124.47,17.764
Andhra Pradesh,Chittoor,1983,0,0,40.252,12.027,73.392,114.655,112.492,154.364,328.529,77.039,30.673,45.031
Andhra Pradesh,Chittoor,1984,0.837,47.474,40.111,14.879,25.711,22.478,158.173,25.411,162.19,168.59,71.122,74.871
Andhra Pradesh,Chittoor,1985,7.839,0.02,9.054,33.909,29.229,69.942,111.53,69.2,245.648,83.23,224.541,28.301
Andhra Pradesh,Chittoor,1986,18.78,25.558,0.005,10.463,31.097,67.732,38.777,72.288,231.678,184.291,98.298,38.116
Andhra Pradesh,Chittoor,1987,0.651,0,24.685,31.656,36.872,78.977,48.861,117.451,56.615,167.184,69.278,93.204
Andhra Pradesh,Chittoor,1988,0,5.033,0.018,82.299,110.086,18.635,156.723,223.61,259.781,45.54,102.367,46.098
Andhra Pradesh,Chittoor,1989,0.748,0,26.993,2.177,34.938,102.903,156.574,45.943,252.597,157.646,85.054,28.713
Andhra Pradesh,Chittoor,1990,1.575,4.135,20.273,10.576,146.932,35.843,48.495,91.777,173.02,221.129,70.842,12.886
Andhra Pradesh,Chittoor,1991,0.962,0.847,0.01,16.232,71.695,149.306,68.51,101.9,128.88,203.208,101.707,0.443
Andhra Pradesh,Chittoor,1992,2.321,0,0,3.815,65.801,76.028,105.773,102.357,94.466,113.761,100.396,23.652
Andhra Pradesh,Chittoor,1993,0,0.005,9.299,14.929,156.502,90.922,81.402,144.983,134.94,202.077,85.971,102.096
Andhra Pradesh,Chittoor,1994,1.037,23.265,2.019,9.747,99.612,44.405,75.807,95.023,61.94,229.957,107.227,8.866
Andhra Pradesh,Chittoor,1995,15.453,0.023,17.79,16.989,104.242,57.149,106.563,240.624,235.002,176.561,54.751,3.083
Andhra Pradesh,Chittoor,1996,0.092,0.01,0,72.245,70.91,190.841,58.137,163.714,234.484,188.722,84.797,84.01
Andhra Pradesh,Chittoor,1997,3.488,0,9.353,54.561,33.309,73.844,32.052,104.855,144.986,224.992,247.336,104.042
Andhra Pradesh,Chittoor,1998,0.008,0,0,40.938,83.036,36.894,147.279,209.515,128.12,160.816,100.388,74.831
Andhra Pradesh,Chittoor,1999,0.289,7.165,0,36.09,97.196,82.322,70.734,116.032,136.877,157.457,70.297,17.624
Andhra Pradesh,Chittoor,2000,0.008,29.256,0,40.611,59.111,94.714,98.985,171.999,163.666,216.036,33.587,18.495
Andhra Pradesh,Chittoor,2001,0.952,0,5.487,53.705,39.773,51.875,89.087,72.435,185.992,209.669,58.477,44.418
Andhra Pradesh,Chittoor,2002,5.659,1.653,1.278,3.248,122.717,80.86,40.138,91.878,107.177,184.583,89.073,9.329
Andhra Pradesh,Cuddapah,1901,0.245,18.169,0,3.843,39.097,31.134,61.426,59.532,115.923,56.265,120.149,34.542
Andhra Pradesh,Cuddapah,1902,0.765,0,0,9.214,23.401,58.058,36.097,118.688,198.276,164.977,48.859,33.98
Andhra Pradesh,Cuddapah,1903,2.693,0,0,0.806,121.507,60.262,94.653,135.278,232.111,100.03,228.149,36.504
Andhra Pradesh,Cuddapah,1904,2.035,0,0.031,17.295,65.803,28.047,55.739,27.186,47.549,88.592,1.221,8.222
Andhra Pradesh,Cuddapah,1905,0.508,0.326,27.6,12.988,24.324,56.237,28.444,168.644,75.589,176.211,15.815,0.478
Andhra Pradesh,Cuddapah,1906,3.607,0.215,6.685,0.236,5.522,79.488,71.034,117.701,232.277,98.278,20.057,63.233
Andhra Pradesh,Cuddapah,1907,1.151,0,9.467,72.075,3.653,29.984,68.094,18.796,112.575,47.119,95.155,25.058
Andhra Pradesh,Cuddapah,1908,0.728,3.855,1.707,2.516,36.412,15.716,47.237,46.219,286.003,134.349,12.488,1.527
Andhra Pradesh,Cuddapah,1909,2.518,0,0,58.674,101.407,31.704,46.721,162.082,258.053,32.51,1.595,0.705
Andhra Pradesh,Cuddapah,1910,0,0.23,0.815,8.564,20.619,39.962,126.536,181.823,207.876,143.493,102.181,0.135
Andhra Pradesh,Cuddapah,1911,0,0,0.726,45.202,92.437,47.736,39.65,35.376,133.104,89.058,55.264,20.546
Andhra Pradesh,Cuddapah,1912,0.122,0.209,0,1.694,16.644,24.519,57.39,106.717,190.186,142.135,161.362,0.135
Andhra Pradesh,Cuddapah,1913,0,0.808,0,0.475,42.907,13.779,69.948,32.262,89.885,181.239,4.636,47.554
Andhra Pradesh,Cuddapah,1914,0.295,0,0.914,35.065,47.829,47.233,55.195,118.238,220.838,49.961,63.933,3.571
Andhra Pradesh,Cuddapah,1915,0.797,0.846,45.227,1.668,38.791,29.48,118.854,47.056,149.74,51.529,205.298,2.378
Andhra Pradesh,Cuddapah,1916,0,0,0,2.841,59.092,21.89,129.571,143.372,231.198,221.304,95.008,3.02
Andhra Pradesh,Cuddapah,1917,1.622,8.619,0.776,5.87,79.825,68.605,36.166,130.513,201.343,195.755,67.158,11.792
Andhra Pradesh,Cuddapah,1918,1.69,3.19,8.864,1.992,85.813,24.336,20.313,78.726,120.571,2.953,146.701,12.043
Andhra Pradesh,Cuddapah,1919,2.175,0,28.575,6.012,52.556,44.301,126.338,29.405,218.916,68.274,113.326,25.683
Andhra Pradesh,Cuddapah,1920,2.47,0,0,6.283,45.287,39.333,15.409,70.428,153.124,161.1,64.26,0.135
Andhra Pradesh,Cuddapah,1921,2.345,0,0,77.462,5.485,50.408,143.104,56.965,123.084,201.715,43.921,1.228
Andhra Pradesh,Cuddapah,1922,1.736,0,0,13.577,43.809,29.97,41.409,88.592,50.847,91.844,206.27,7.66
Andhra Pradesh,Cuddapah,1923,1.34,3.272,7.5,7.017,18.836,35.851,24.279,34.635,176.43,116.929,16.179,4.422
Andhra Pradesh,Cuddapah,1924,0.366,0,0.482,8.523,41.53,21.806,61.955,55.516,256.068,37.651,114.028,0.179
Andhra Pradesh,Cuddapah,1925,0,0,5.968,23.426,153.486,30.148,80.225,116.821,80.84,128.913,83.215,75.082
Andhra Pradesh,Cuddapah,1926,1.331,0,29.897,46.673,18.729,55.102,79.853,89.7,118.851,52.507,15.961,3.571
Andhra Pradesh,Cuddapah,1927,0.759,0.215,0,2.514,19.994,55.506,74.907,58.12,234.964,62.486,154.827,0.322
Andhra Pradesh,Cuddapah,1928,0.718,15.449,7.05,69.804,12.673,46.188,59.99,93.841,109.775,164.61,18.838,13.15
Andhra Pradesh,Cuddapah,1929,1.328,4.868,0,21.114,34.008,48.614,33.686,31.026,215.22,95.665,82.616,12.286
Andhra Pradesh,Cuddapah,1930,1.502,11.853,13.337,6.033,225.036,83.442,55.448,27.381,192.048,242.422,84.762,27.703
Andhra Pradesh,Cuddapah,1931,0,0,0.907,5.344,51.902,66.549,71.4,25.834,152.479,115.946,64.318,23.671
Andhra Pradesh,Cuddapah,1932,0,7.345,0,14.449,59.533,28.412,42.786,96.548,81.038,56.409,113.211,5.981
Andhra Pradesh,Cuddapah,1933,0,0.966,10.094,12.036,90.95,14.559,60.351,123.667,76.213,132.9,55.737,54.977
Andhra Pradesh,Cuddapah,1934,1.515,0,0,34.017,23.39,54.614,72.475,40.842,67.176,112.687,73.123,3.344
Andhra Pradesh,Cuddapah,1935,1.882,1.025,2.446,9.834,10.716,69.484,95.066,202.746,95.607,142.948,7.582,3.541
Andhra Pradesh,Cuddapah,1936,0.004,27.998,6.211,15.832,37.627,43.429,64.649,34.563,118.725,55.681,127.904,6.284
Andhra Pradesh,Cuddapah,1937,0,16.373,5.463,88.043,17.447,31.672,85.514,33.042,132.942,158.872,90.039,8.566
Andhra Pradesh,Cuddapah,1938,0,1.941,4.658,1.988,50.121,77.257,46.345,171.777,315.104,26.468,1.276,4.994
Andhra Pradesh,Cuddapah,1939,1.471,0,9.014,80.022,6.031,30.588,35.49,46.217,191.715,146.556,111.758,1.913
Andhra Pradesh,Cuddapah,1940,1.183,0.487,20.292,32.887,87.758,70.118,44.816,43.18,177.282,145.847,119.238,4.367
Andhra Pradesh,Cuddapah,1941,1.396,8.294,0,21.821,36.523,45.081,29.687,49.136,200.248,67.893,49.98,49.392
Andhra Pradesh,Cuddapah,1942,0,0.655,0,14.817,34.343,63.142,18.925,110.999,118.224,56.43,28.228,32.027
Andhra Pradesh,Cuddapah,1943,0.966,0.014,0,15.557,167.427,29.953,38.491,75.694,117.203,254.584,80.915,5.084
Andhra Pradesh,Cuddapah,1944,0.049,10.787,35.818,6.729,16.414,87.731,113.279,56.864,185.95,117.887,105.181,5.119
Andhra Pradesh,Cuddapah,1945,0,0,0,19.908,33.895,28.244,118.752,112.815,149.962,59.926,62.601,3.649
Andhra Pradesh,Cuddapah,1946,0.329,2.18,8.766,49.977,64.96,40.049,46.605,89.4,142.787,91.323,199.702,70.032
Andhra Pradesh,Cuddapah,1947,2.492,1.576,0.49,12.493,38.612,37.449,89.915,141.198,188.727,75.505,13.588,17.887
Andhra Pradesh,Cuddapah,1948,0.999,0,1.335,24.79,48.015,36.144,46.387,91.45,108.949,68.337,121.092,5.632
Andhra Pradesh,Cuddapah,1949,0,0,0,9.52,95.42,74.479,97.357,156.673,267.479,77.445,45.607,0.135
Andhra Pradesh,Cuddapah,1950,0,6.049,2.959,0.235,64.651,27.569,69.596,78.314,180.927,138.445,29.503,0.135
Andhra Pradesh,Cuddapah,1951,0.066,0,18.799,59.65,57.552,49.223,73.863,38.969,86.618,58.014,29.642,0.135
Andhra Pradesh,Cuddapah,1952,0,0.047,0.266,1.15,171.528,41.941,29.543,73.46,39.734,90.118,0.665,73.176
Andhra Pradesh,Cuddapah,1953,0.545,0,0,22.258,7.75,28.639,99.011,49.381,147.486,222.462,6.2,0.135
Andhra Pradesh,Cuddapah,1954,1.4,0,19.234,5.217,46.196,16.82,145.193,65.412,104.139,183.145,0.665,14.028
Andhra Pradesh,Cuddapah,1955,0.593,0,3.663,9.298,149.074,15.453,83.377,133.518,97.756,99.603,36.531,20.461
Andhra Pradesh,Cuddapah,1956,1.426,0.38,0,84.981,139.207,60.122,107.78,70.84,229.078,220.752,74.909,48.917
Andhra Pradesh,Cuddapah,1957,0,0,8.075,21.631,44.981,119.88,76.472,91.827,89.691,73.003,60.032,0.135
Andhra Pradesh,Cuddapah,1958,0,6.98,2.173,40.912,12.439,25.553,49.561,195.845,107.909,246.961,73.674,16.054
Andhra Pradesh,Cuddapah,1959,0,2.16,0,50.872,91.328,115.177,66.359,95.094,113.649,84.745,37.691,7.13
Andhra Pradesh,Cuddapah,1960,0,0,5.688,6.83,37.644,43.838,73.831,14.109,418.581,52.211,178.891,2.573
Andhra Pradesh,Cuddapah,1961,1.15,7.341,0.534,1.83,53.763,93.637,84.446,158.318,117.947,128.163,54.753,0.257
Andhra Pradesh,Cuddapah,1962,0,7.692,3.586,35.45,152.992,31.966,29.716,113.303,177.857,239.895,36.581,57.037
Andhra Pradesh,Cuddapah,1963,0.148,0,2.61,61.254,31.483,47.548,83.825,168.19,100.868,114.714,3.521,24.671
Andhra Pradesh,Cuddapah,1964,0,0,0,3.263,7.097,51.354,133.475,72.034,313.597,60.503,79.711,9.979
Andhra Pradesh,Cuddapah,1965,0.19,0.428,0.129,49.153,14.283,46.288,57.321,120.405,152.495,19.282,35.704,29.233
Andhra Pradesh,Cuddapah,1966,1.33,0,0.011,3.207,65.913,89.307,75.565,122.062,180.648,65.822,193.988,21.092
Andhra Pradesh,Cuddapah,1967,5.041,0,26.56,10.07,64.369,54.247,116.05,38.049,181.603,102.733,22.007,43.991
Andhra Pradesh,Cuddapah,1968,0,4.093,22.011,93.214,37.767,34.432,52.648,7.949,164.11,130.178,68.486,30.45
Andhra Pradesh,Cuddapah,1969,0,0,0.262,1.677,58.66,58.916,89.574,103.927,32.396,218.637,68.094,33.525
Andhra Pradesh,Cuddapah,1970,0.108,0,1.186,2.148,96.195,50.84,68.521,174.062,196.04,103.268,18.383,0.135
Andhra Pradesh,Cuddapah,1971,0.194,5.085,15.642,106.529,38.087,31.03,60.61,78.693,86.153,179.876,27.304,4.711
Andhra Pradesh,Cuddapah,1972,2.727,1.819,0,16.513,89.542,86.637,21.129,18.958,170.168,214.97,59.426,51.768
Andhra Pradesh,Cuddapah,1973,0,0,0,0.825,30.929,30.51,58.665,120.296,136.532,166.337,27.46,6.921
Andhra Pradesh,Cuddapah,1974,0,0,0,3.045,115.322,36.196,59.272,59.822,226.311,147.465,35.443,0.158
Andhra Pradesh,Cuddapah,1975,0.502,0,10.351,2.816,29.876,45.531,108.588,93.559,167.335,348.488,76.246,9.674
Andhra Pradesh,Cuddapah,1976,0.456,0.104,0,12.912,26.821,44.876,82.771,185.928,47.838,133.765,111.676,1.161
Andhra Pradesh,Cuddapah,1977,0.013,0.548,3.032,30.093,107.966,49.77,97.351,96.202,36.018,157.124,124.991,2.077
Andhra Pradesh,Cuddapah,1978,0.5,16.685,0.186,14.539,34.893,52.527,118.578,65.033,247.329,75.445,116.607,47.194
Andhra Pradesh,Cuddapah,1979,0.053,12.735,0.479,5.001,189.083,34.865,41.563,50.372,164.487,50.726,163.528,6.405
Andhra Pradesh,Cuddapah,1980,0.006,0,1.302,16.413,43.919,54.182,60.022,100.384,89.46,48.248,89.401,10.604
Andhra Pradesh,Cuddapah,1981,0.712,0,28.301,20.688,38.849,33.126,65.263,99.143,234.241,135.955,34.567,12.165
Andhra Pradesh,Cuddapah,1982,0.017,0,1.289,17.794,62.212,76.843,58.244,24.776,130.981,124.095,75.853,2.825
Andhra Pradesh,Cuddapah,1983,0,0.003,13.916,34.322,92.455,45.542,97.449,186.651,363.84,106.867,26.985,16.237
Andhra Pradesh,Cuddapah,1984,0.102,24.323,17.565,7.7,4.79,17.123,101.787,17.194,159.474,77.103,57.096,31.163
Andhra Pradesh,Cuddapah,1985,1.22,0,10.143,20.208,17.936,53.455,81.992,48.311,168.252,86.991,105.588,14.294
Andhra Pradesh,Cuddapah,1986,4.286,11.199,0,20.181,18.655,59.434,36.126,80.076,184.532,131.773,79.838,30.935
Andhra Pradesh,Cuddapah,1987,0.352,0,21.046,21.249,33.443,53.545,47.864,100.969,55.416,150.354,55.529,34.143
Andhra Pradesh,Cuddapah,1988,0,7.611,0,60.461,63.917,20.349,127.312,166.847,229.944,37.727,47.329,30.74
Andhra Pradesh,Cuddapah,1989,0.062,0,21.502,1.588,20.836,71.824,142.29,37.198,206.372,140.055,40.518,12.052
Andhra Pradesh,Cuddapah,1990,0.301,1.322,15.687,6.885,161.293,36.918,40.858,91.363,136.176,170.009,58.558,3.601
Andhra Pradesh,Cuddapah,1991,0.178,0.226,0,14.123,50.503,115.406,55.62,95.268,123.154,148.452,65.559,0.135
Andhra Pradesh,Cuddapah,1992,0.319,0,0,4.475,57.468,58.055,75.042,104.876,88.868,86.398,58.149,6.819
Andhra Pradesh,Cuddapah,1993,0,0,6.033,13.293,92.967,61.931,68.88,115.074,123.255,185.067,39.491,41.855
Andhra Pradesh,Cuddapah,1994,0.8,8.447,2.355,14.697,57.806,36.798,60.157,87.788,55.244,228.335,80.155,3.536
Andhra Pradesh,Cuddapah,1995,3.636,0,16.958,10.607,87.666,49.35,87.392,171.23,195.991,227.163,50.461,0.858
Andhra Pradesh,Cuddapah,1996,0,0,0,58.683,45.438,124.24,57.351,159.235,190.853,154.612,93.935,25.762
Andhra Pradesh,Cuddapah,1997,0.838,0,7.68,48.466,27.19,43.406,40.874,92.87,121.453,180.855,154.915,65.91
Andhra Pradesh,Cuddapah,1998,0,0,0,26.409,54.27,26.138,115.944,177.607,124.794,190.403,53.691,24.439
Andhra Pradesh,Cuddapah,1999,0.014,3.001,0,26.9,95.522,49.334,61.436,88.641,120.672,111.743,36.087,5.507
Andhra Pradesh,Cuddapah,2000,0,13.219,0,28.022,61.744,78.884,73.599,184.146,123.56,148.136,17.407,7.739
Andhra Pradesh,Cuddapah,2001,0.79,0,11.753,36.055,22.966,54.64,58.776,79.416,148.728,178.554,28.6,13.374
Andhra Pradesh,Cuddapah,2002,1.484,0.493,2.983,2.556,94.837,67.159,31.157,82.263,81.701,149.241,42.956,3.011
Andhra Pradesh,East Godavari,1901,10.579,19.629,0.167,12.493,39.75,56.43,105.885,185.181,153.184,157.322,148.094,1.898
Andhra Pradesh,East Godavari,1902,1.516,0,3.581,27.987,33.164,54.496,153.141,193.787,197.568,204.892,47.776,60.318
Andhra Pradesh,East Godavari,1903,0.935,2.45,0.192,12.504,52.109,156.428,227.425,219.233,208.643,131.369,184.447,13.476
Andhra Pradesh,East Godavari,1904,0.384,0,8.39,0.199,73.075,105.012,120.996,124.156,161.873,188.722,0.878,16.063
Andhra Pradesh,East Godavari,1905,0.214,20.771,21.776,52.787,51.899,77.987,77.028,155.302,220.235,31.574,6.437,0.09
Andhra Pradesh,East Godavari,1906,1.2,32.692,34.795,0.199,1.615,276.339,166.588,236.193,105.322,79.924,8.941,24.373
Andhra Pradesh,East Godavari,1907,0.126,3.559,17.608,60.372,22.448,224.892,117.54,176.828,73.426,32.812,48.099,60.339
Andhra Pradesh,East Godavari,1908,18.377,1.78,0,17.678,27.689,45.156,108.554,204.701,362.565,27.535,3.95,0.105
Andhra Pradesh,East Godavari,1909,0.691,1.85,0,77.803,8.662,89.838,197.556,165.445,131.893,2.49,1.068,50.106
Andhra Pradesh,East Godavari,1910,0,1.865,0,11.43,17.964,192.431,212.302,190.433,230.729,266.338,75.309,0.09
